seqid	taxid	species
3224	5476	candida albicans
3228	5476	candida albicans
3232	5476	candida albicans
3238	5476	candida albicans
3239	5476	candida albicans
3240	5476	candida albicans
3241	5476	candida albicans
3249	5476	candida albicans
3250	5476	candida albicans
3252	5476	candida albicans
3253	5476	candida albicans
3255	5476	candida albicans
3259	5476	candida albicans
3260	5476	candida albicans
3266	5476	candida albicans
3270	5476	candida albicans
3272	5476	candida albicans
3276	5476	candida albicans
3277	5476	candida albicans
328	5476	candida albicans
3280	5476	candida albicans
3281	5476	candida albicans
3282	5476	candida albicans
3284	5476	candida albicans
3288	5476	candida albicans
3291	5476	candida albicans
3295	5476	candida albicans
3296	5476	candida albicans
3298	5476	candida albicans
3299	5476	candida albicans
33	5476	candida albicans
3300	5476	candida albicans
3302	5476	candida albicans
3304	5476	candida albicans
3307	5476	candida albicans
3313	5476	candida albicans
3316	5476	candida albicans
3318	5476	candida albicans
3319	5476	candida albicans
3322	5476	candida albicans
3324	5476	candida albicans
3325	5476	candida albicans
3327	5476	candida albicans
3329	5476	candida albicans
333	5476	candida albicans
3330	5476	candida albicans
3331	5476	candida albicans
3336	5476	candida albicans
3337	5476	candida albicans
3340	5476	candida albicans
3346	5476	candida albicans
3347	5476	candida albicans
3349	5476	candida albicans
3350	5476	candida albicans
3351	5476	candida albicans
3352	5476	candida albicans
3353	5476	candida albicans
3355	5476	candida albicans
3356	5476	candida albicans
3358	5476	candida albicans
3359	5476	candida albicans
336	5476	candida albicans
3360	5476	candida albicans
3364	5476	candida albicans
3365	5476	candida albicans
3366	5476	candida albicans
3370	5476	candida albicans
3371	5476	candida albicans
3374	5476	candida albicans
3375	5476	candida albicans
3377	5476	candida albicans
3378	5476	candida albicans
3379	5476	candida albicans
3380	5476	candida albicans
3383	5476	candida albicans
3386	5476	candida albicans
3387	5476	candida albicans
3388	5476	candida albicans
3389	5476	candida albicans
3395	5476	candida albicans
3397	5476	candida albicans
3398	5476	candida albicans
3399	5476	candida albicans
34	5476	candida albicans
340	5476	candida albicans
3400	5476	candida albicans
3402	5476	candida albicans
3403	5476	candida albicans
3404	5476	candida albicans
3406	5476	candida albicans
3407	5476	candida albicans
3409	5476	candida albicans
3410	5476	candida albicans
3411	5476	candida albicans
3412	5476	candida albicans
3413	5476	candida albicans
3420	5476	candida albicans
3422	5476	candida albicans
3424	5476	candida albicans
3427	5476	candida albicans
3431	5476	candida albicans
3432	5476	candida albicans
3433	5476	candida albicans
3437	5476	candida albicans
344	5476	candida albicans
3443	5476	candida albicans
3444	5476	candida albicans
345	5476	candida albicans
3455	5476	candida albicans
3456	5476	candida albicans
3457	5476	candida albicans
3459	5476	candida albicans
346	5476	candida albicans
3460	5476	candida albicans
3463	5476	candida albicans
3465	5476	candida albicans
3466	5476	candida albicans
3467	5476	candida albicans
3468	5476	candida albicans
3469	5476	candida albicans
3473	5476	candida albicans
3476	5476	candida albicans
3477	5476	candida albicans
3479	5476	candida albicans
3480	5476	candida albicans
3488	5476	candida albicans
349	5476	candida albicans
3490	5476	candida albicans
3493	5476	candida albicans
3496	5476	candida albicans
3498	5476	candida albicans
350	5476	candida albicans
3500	5476	candida albicans
3501	5476	candida albicans
3504	5476	candida albicans
3505	5476	candida albicans
3506	5476	candida albicans
3507	5476	candida albicans
3508	5476	candida albicans
351	5476	candida albicans
3511	5476	candida albicans
3512	5476	candida albicans
3516	5476	candida albicans
3517	5476	candida albicans
3518	5476	candida albicans
3519	5476	candida albicans
3521	5476	candida albicans
3525	5476	candida albicans
3526	5476	candida albicans
3527	5476	candida albicans
3529	5476	candida albicans
353	5476	candida albicans
3530	5476	candida albicans
3531	5476	candida albicans
3532	5476	candida albicans
3536	5476	candida albicans
3544	5476	candida albicans
3545	5476	candida albicans
3546	5476	candida albicans
3547	5476	candida albicans
3553	5476	candida albicans
3554	5476	candida albicans
3558	5476	candida albicans
3559	5476	candida albicans
3562	5476	candida albicans
3563	5476	candida albicans
3564	5476	candida albicans
3568	5476	candida albicans
3569	5476	candida albicans
3573	5476	candida albicans
3574	5476	candida albicans
3576	5476	candida albicans
3579	5476	candida albicans
3581	5476	candida albicans
3583	5476	candida albicans
3588	5476	candida albicans
359	5476	candida albicans
3590	5476	candida albicans
3591	5476	candida albicans
3593	5476	candida albicans
3595	5476	candida albicans
3599	5476	candida albicans
3601	5476	candida albicans
3602	5476	candida albicans
3603	5476	candida albicans
3608	5476	candida albicans
3609	5476	candida albicans
3610	5476	candida albicans
3611	5476	candida albicans
3612	5476	candida albicans
3613	5476	candida albicans
3614	5476	candida albicans
3618	5476	candida albicans
3619	5476	candida albicans
3624	5476	candida albicans
3628	5476	candida albicans
363	5476	candida albicans
3631	5476	candida albicans
3632	5476	candida albicans
3636	5476	candida albicans
3637	5476	candida albicans
3639	5476	candida albicans
364	5476	candida albicans
3643	5476	candida albicans
3648	5476	candida albicans
3651	5476	candida albicans
3652	5476	candida albicans
3653	5476	candida albicans
3654	5476	candida albicans
3656	5476	candida albicans
3658	5476	candida albicans
3659	5476	candida albicans
366	5476	candida albicans
3660	5476	candida albicans
3662	5476	candida albicans
3663	5476	candida albicans
3665	5476	candida albicans
3669	5476	candida albicans
3670	5476	candida albicans
3673	5476	candida albicans
3674	5476	candida albicans
3677	5476	candida albicans
3679	5476	candida albicans
3686	5476	candida albicans
3687	5476	candida albicans
3691	5476	candida albicans
3692	5476	candida albicans
3694	5476	candida albicans
3698	5476	candida albicans
3699	5476	candida albicans
3701	5476	candida albicans
3707	5476	candida albicans
3709	5476	candida albicans
371	5476	candida albicans
3713	5476	candida albicans
3714	5476	candida albicans
3717	5476	candida albicans
3724	5476	candida albicans
3725	5476	candida albicans
3726	5476	candida albicans
3734	5476	candida albicans
3735	5476	candida albicans
3741	5476	candida albicans
3744	5476	candida albicans
3748	5476	candida albicans
3749	5476	candida albicans
375	5476	candida albicans
3750	5476	candida albicans
3754	5476	candida albicans
3755	5476	candida albicans
376	5476	candida albicans
3760	5476	candida albicans
3765	5476	candida albicans
3766	5476	candida albicans
377	5476	candida albicans
3772	5476	candida albicans
3773	5476	candida albicans
3777	5476	candida albicans
3780	5476	candida albicans
3782	5476	candida albicans
3786	5476	candida albicans
3788	5476	candida albicans
3789	5476	candida albicans
3790	5476	candida albicans
3791	5476	candida albicans
3793	5476	candida albicans
3795	5476	candida albicans
38	5476	candida albicans
380	5476	candida albicans
3800	5476	candida albicans
3802	5476	candida albicans
3806	5476	candida albicans
3811	5476	candida albicans
3812	5476	candida albicans
3814	5476	candida albicans
3817	5476	candida albicans
3821	5476	candida albicans
3822	5476	candida albicans
3825	5476	candida albicans
3827	5476	candida albicans
3829	5476	candida albicans
3830	5476	candida albicans
3832	5476	candida albicans
3833	5476	candida albicans
3839	5476	candida albicans
384	5476	candida albicans
3841	5476	candida albicans
3843	5476	candida albicans
3844	5476	candida albicans
3847	5476	candida albicans
3848	5476	candida albicans
385	5476	candida albicans
3850	5476	candida albicans
386	5476	candida albicans
3861	5476	candida albicans
3863	5476	candida albicans
3867	5476	candida albicans
3868	5476	candida albicans
3869	5476	candida albicans
387	5476	candida albicans
3872	5476	candida albicans
3873	5476	candida albicans
3875	5476	candida albicans
3878	5476	candida albicans
3879	5476	candida albicans
3885	5476	candida albicans
3886	5476	candida albicans
3887	5476	candida albicans
3888	5476	candida albicans
3893	5476	candida albicans
3895	5476	candida albicans
3896	5476	candida albicans
3897	5476	candida albicans
390	5476	candida albicans
3900	5476	candida albicans
3901	5476	candida albicans
3903	5476	candida albicans
3904	5476	candida albicans
3911	5476	candida albicans
3912	5476	candida albicans
3917	5476	candida albicans
3918	5476	candida albicans
392	5476	candida albicans
3922	5476	candida albicans
3923	5476	candida albicans
3929	5476	candida albicans
393	5476	candida albicans
3930	5476	candida albicans
3931	5476	candida albicans
3934	5476	candida albicans
394	5476	candida albicans
3941	5476	candida albicans
3943	5476	candida albicans
3949	5476	candida albicans
395	5476	candida albicans
3950	5476	candida albicans
3956	5476	candida albicans
3961	5476	candida albicans
3967	5476	candida albicans
397	5476	candida albicans
3970	5476	candida albicans
3971	5476	candida albicans
3973	5476	candida albicans
3975	5476	candida albicans
3976	5476	candida albicans
3978	5476	candida albicans
3979	5476	candida albicans
3980	5476	candida albicans
3986	5476	candida albicans
3987	5476	candida albicans
3991	5476	candida albicans
3993	5476	candida albicans
3994	5476	candida albicans
4	5476	candida albicans
40	5476	candida albicans
400	5476	candida albicans
4000	5476	candida albicans
4005	5476	candida albicans
4008	5476	candida albicans
401	5476	candida albicans
4010	5476	candida albicans
4011	5476	candida albicans
4017	5476	candida albicans
4018	5476	candida albicans
4019	5476	candida albicans
402	5476	candida albicans
4028	5476	candida albicans
4029	5476	candida albicans
403	5476	candida albicans
4031	5476	candida albicans
4033	5476	candida albicans
4036	5476	candida albicans
4037	5476	candida albicans
4039	5476	candida albicans
4040	5476	candida albicans
4042	5476	candida albicans
4043	5476	candida albicans
4047	5476	candida albicans
4048	5476	candida albicans
4050	5476	candida albicans
4051	5476	candida albicans
4053	5476	candida albicans
4054	5476	candida albicans
406	5476	candida albicans
4060	5476	candida albicans
4061	5476	candida albicans
4062	5476	candida albicans
4064	5476	candida albicans
4067	5476	candida albicans
4068	5476	candida albicans
407	5476	candida albicans
4070	5476	candida albicans
4072	5476	candida albicans
4077	5476	candida albicans
4078	5476	candida albicans
4079	5476	candida albicans
408	5476	candida albicans
4080	5476	candida albicans
4083	5476	candida albicans
4084	5476	candida albicans
4085	5476	candida albicans
4087	5476	candida albicans
4089	5476	candida albicans
409	5476	candida albicans
4090	5476	candida albicans
4092	5476	candida albicans
4106	5476	candida albicans
4113	5476	candida albicans
4116	5476	candida albicans
4117	5476	candida albicans
4118	5476	candida albicans
412	5476	candida albicans
4121	5476	candida albicans
4125	5476	candida albicans
4126	5476	candida albicans
4128	5476	candida albicans
4133	5476	candida albicans
4134	5476	candida albicans
4135	5476	candida albicans
4138	5476	candida albicans
4141	5476	candida albicans
4143	5476	candida albicans
4147	5476	candida albicans
4151	5476	candida albicans
4156	5476	candida albicans
4159	5476	candida albicans
416	5476	candida albicans
4160	5476	candida albicans
4171	5476	candida albicans
4173	5476	candida albicans
4174	5476	candida albicans
4179	5476	candida albicans
4180	5476	candida albicans
4181	5476	candida albicans
4182	5476	candida albicans
4183	5476	candida albicans
4187	5476	candida albicans
4189	5476	candida albicans
4192	5476	candida albicans
4194	5476	candida albicans
4195	5476	candida albicans
4196	5476	candida albicans
4199	5476	candida albicans
4200	5476	candida albicans
4210	5476	candida albicans
4211	5476	candida albicans
4212	5476	candida albicans
4213	5476	candida albicans
4214	5476	candida albicans
4215	5476	candida albicans
4216	5476	candida albicans
4219	5476	candida albicans
4224	5476	candida albicans
4225	5476	candida albicans
4226	5476	candida albicans
4229	5476	candida albicans
423	5476	candida albicans
4231	5476	candida albicans
4234	5476	candida albicans
4236	5476	candida albicans
4238	5476	candida albicans
4239	5476	candida albicans
4245	5476	candida albicans
4247	5476	candida albicans
4248	5476	candida albicans
4249	5476	candida albicans
425	5476	candida albicans
4252	5476	candida albicans
4255	5476	candida albicans
4257	5476	candida albicans
4259	5476	candida albicans
426	5476	candida albicans
4260	5476	candida albicans
4262	5476	candida albicans
4263	5476	candida albicans
4264	5476	candida albicans
4266	5476	candida albicans
4267	5476	candida albicans
4268	5476	candida albicans
4269	5476	candida albicans
4270	5476	candida albicans
4273	5476	candida albicans
4274	5476	candida albicans
4277	5476	candida albicans
428	5476	candida albicans
4282	5476	candida albicans
4286	5476	candida albicans
4289	5476	candida albicans
4290	5476	candida albicans
4291	5476	candida albicans
4295	5476	candida albicans
4298	5476	candida albicans
4303	5476	candida albicans
4307	5476	candida albicans
4308	5476	candida albicans
4310	5476	candida albicans
4312	5476	candida albicans
4313	5476	candida albicans
4314	5476	candida albicans
4317	5476	candida albicans
4319	5476	candida albicans
4323	5476	candida albicans
4324	5476	candida albicans
4325	5476	candida albicans
433	5476	candida albicans
4331	5476	candida albicans
4332	5476	candida albicans
4333	5476	candida albicans
4334	5476	candida albicans
4335	5476	candida albicans
4339	5476	candida albicans
4340	5476	candida albicans
4341	5476	candida albicans
4351	5476	candida albicans
4352	5476	candida albicans
4355	5476	candida albicans
4359	5476	candida albicans
4360	5476	candida albicans
4361	5476	candida albicans
4362	5476	candida albicans
4369	5476	candida albicans
4371	5476	candida albicans
4372	5476	candida albicans
4373	5476	candida albicans
4374	5476	candida albicans
4381	5476	candida albicans
4382	5476	candida albicans
4385	5476	candida albicans
4389	5476	candida albicans
4394	5476	candida albicans
4396	5476	candida albicans
440	5476	candida albicans
4400	5476	candida albicans
4401	5476	candida albicans
4403	5476	candida albicans
4405	5476	candida albicans
4406	5476	candida albicans
4409	5476	candida albicans
441	5476	candida albicans
4410	5476	candida albicans
4411	5476	candida albicans
4425	5476	candida albicans
4430	5476	candida albicans
4431	5476	candida albicans
4437	5476	candida albicans
4439	5476	candida albicans
4441	5476	candida albicans
4443	5476	candida albicans
4449	5476	candida albicans
445	5476	candida albicans
4453	5476	candida albicans
4455	5476	candida albicans
4457	5476	candida albicans
4458	5476	candida albicans
446	5476	candida albicans
4460	5476	candida albicans
4463	5476	candida albicans
4467	5476	candida albicans
4468	5476	candida albicans
4469	5476	candida albicans
4471	5476	candida albicans
4473	5476	candida albicans
4475	5476	candida albicans
4476	5476	candida albicans
4485	5476	candida albicans
4486	5476	candida albicans
4496	5476	candida albicans
4497	5476	candida albicans
4498	5476	candida albicans
4499	5476	candida albicans
4502	5476	candida albicans
4503	5476	candida albicans
4507	5476	candida albicans
4508	5476	candida albicans
4510	5476	candida albicans
4512	5476	candida albicans
4514	5476	candida albicans
4515	5476	candida albicans
4518	5476	candida albicans
4520	5476	candida albicans
4521	5476	candida albicans
4523	5476	candida albicans
4524	5476	candida albicans
4525	5476	candida albicans
4526	5476	candida albicans
4527	5476	candida albicans
4528	5476	candida albicans
4529	5476	candida albicans
4533	5476	candida albicans
4534	5476	candida albicans
4535	5476	candida albicans
4536	5476	candida albicans
4537	5476	candida albicans
4539	5476	candida albicans
4541	5476	candida albicans
4542	5476	candida albicans
4544	5476	candida albicans
4546	5476	candida albicans
4547	5476	candida albicans
4549	5476	candida albicans
4553	5476	candida albicans
4554	5476	candida albicans
4555	5476	candida albicans
4558	5476	candida albicans
4559	5476	candida albicans
4560	5476	candida albicans
4565	5476	candida albicans
4567	5476	candida albicans
4574	5476	candida albicans
4577	5476	candida albicans
4578	5476	candida albicans
458	5476	candida albicans
4580	5476	candida albicans
4582	5476	candida albicans
4583	5476	candida albicans
4587	5476	candida albicans
4589	5476	candida albicans
4591	5476	candida albicans
4592	5476	candida albicans
4593	5476	candida albicans
4594	5476	candida albicans
4595	5476	candida albicans
4597	5476	candida albicans
4598	5476	candida albicans
4599	5476	candida albicans
4601	5476	candida albicans
4602	5476	candida albicans
4604	5476	candida albicans
4608	5476	candida albicans
4609	5476	candida albicans
461	5476	candida albicans
4611	5476	candida albicans
4612	5476	candida albicans
4614	5476	candida albicans
462	5476	candida albicans
4622	5476	candida albicans
4627	5476	candida albicans
4628	5476	candida albicans
4629	5476	candida albicans
463	5476	candida albicans
4630	5476	candida albicans
4634	5476	candida albicans
4638	5476	candida albicans
4639	5476	candida albicans
464	5476	candida albicans
4640	5476	candida albicans
4642	5476	candida albicans
4645	5476	candida albicans
4646	5476	candida albicans
4647	5476	candida albicans
4650	5476	candida albicans
4653	5476	candida albicans
4655	5476	candida albicans
4657	5476	candida albicans
4663	5476	candida albicans
4665	5476	candida albicans
4666	5476	candida albicans
4669	5476	candida albicans
467	5476	candida albicans
4671	5476	candida albicans
4672	5476	candida albicans
4675	5476	candida albicans
4677	5476	candida albicans
4678	5476	candida albicans
468	5476	candida albicans
4683	5476	candida albicans
4684	5476	candida albicans
4685	5476	candida albicans
4686	5476	candida albicans
4687	5476	candida albicans
4694	5476	candida albicans
4695	5476	candida albicans
4696	5476	candida albicans
4697	5476	candida albicans
4698	5476	candida albicans
4699	5476	candida albicans
47	5476	candida albicans
4700	5476	candida albicans
4701	5476	candida albicans
4702	5476	candida albicans
4703	5476	candida albicans
4706	5476	candida albicans
4710	5476	candida albicans
4711	5476	candida albicans
4713	5476	candida albicans
4716	5476	candida albicans
4717	5476	candida albicans
472	5476	candida albicans
4721	5476	candida albicans
4722	5476	candida albicans
4725	5476	candida albicans
4730	5476	candida albicans
4733	5476	candida albicans
4734	5476	candida albicans
4735	5476	candida albicans
4736	5476	candida albicans
4742	5476	candida albicans
4746	5476	candida albicans
4749	5476	candida albicans
475	5476	candida albicans
4751	5476	candida albicans
4752	5476	candida albicans
4756	5476	candida albicans
4757	5476	candida albicans
4758	5476	candida albicans
4759	5476	candida albicans
476	5476	candida albicans
4763	5476	candida albicans
477	5476	candida albicans
4774	5476	candida albicans
4776	5476	candida albicans
4777	5476	candida albicans
4778	5476	candida albicans
4779	5476	candida albicans
478	5476	candida albicans
4780	5476	candida albicans
4781	5476	candida albicans
4782	5476	candida albicans
4788	5476	candida albicans
479	5476	candida albicans
4790	5476	candida albicans
4791	5476	candida albicans
4793	5476	candida albicans
4794	5476	candida albicans
4796	5476	candida albicans
4797	5476	candida albicans
48	5476	candida albicans
480	5476	candida albicans
4801	5476	candida albicans
4803	5476	candida albicans
4807	5476	candida albicans
4808	5476	candida albicans
4812	5476	candida albicans
4813	5476	candida albicans
4814	5476	candida albicans
4815	5476	candida albicans
4818	5476	candida albicans
4819	5476	candida albicans
4827	5476	candida albicans
4828	5476	candida albicans
4829	5476	candida albicans
483	5476	candida albicans
4831	5476	candida albicans
4833	5476	candida albicans
4839	5476	candida albicans
4840	5476	candida albicans
4842	5476	candida albicans
4844	5476	candida albicans
4846	5476	candida albicans
4847	5476	candida albicans
4849	5476	candida albicans
4850	5476	candida albicans
4851	5476	candida albicans
4852	5476	candida albicans
4862	5476	candida albicans
4865	5476	candida albicans
4868	5476	candida albicans
487	5476	candida albicans
4871	5476	candida albicans
4872	5476	candida albicans
4877	5476	candida albicans
4881	5476	candida albicans
4882	5476	candida albicans
4885	5476	candida albicans
4888	5476	candida albicans
4891	5476	candida albicans
4894	5476	candida albicans
4895	5476	candida albicans
4896	5476	candida albicans
4897	5476	candida albicans
4899	5476	candida albicans
4901	5476	candida albicans
4909	5476	candida albicans
4912	5476	candida albicans
4917	5476	candida albicans
4918	5476	candida albicans
4919	5476	candida albicans
4920	5476	candida albicans
4922	5476	candida albicans
4923	5476	candida albicans
4928	5476	candida albicans
4931	5476	candida albicans
4932	5476	candida albicans
4933	5476	candida albicans
4934	5476	candida albicans
4936	5476	candida albicans
4937	5476	candida albicans
4938	5476	candida albicans
4939	5476	candida albicans
494	5476	candida albicans
4940	5476	candida albicans
4942	5476	candida albicans
4943	5476	candida albicans
4944	5476	candida albicans
4945	5476	candida albicans
4946	5476	candida albicans
4949	5476	candida albicans
4951	5476	candida albicans
4953	5476	candida albicans
4954	5476	candida albicans
496	5476	candida albicans
4960	5476	candida albicans
4963	5476	candida albicans
4964	5476	candida albicans
4966	5476	candida albicans
4968	5476	candida albicans
4971	5476	candida albicans
4976	5476	candida albicans
4982	5476	candida albicans
4983	5476	candida albicans
4984	5476	candida albicans
4985	5476	candida albicans
4986	5476	candida albicans
4988	5476	candida albicans
4989	5476	candida albicans
499	5476	candida albicans
4990	5476	candida albicans
4991	5476	candida albicans
4993	5476	candida albicans
4995	5476	candida albicans
4996	5476	candida albicans
4997	5476	candida albicans
4998	5476	candida albicans
500	5476	candida albicans
5001	5476	candida albicans
5003	5476	candida albicans
5005	5476	candida albicans
5007	5476	candida albicans
5010	5476	candida albicans
5014	5476	candida albicans
5016	5476	candida albicans
5018	5476	candida albicans
5021	5476	candida albicans
5027	5476	candida albicans
5030	5476	candida albicans
5035	5476	candida albicans
5038	5476	candida albicans
5039	5476	candida albicans
5040	5476	candida albicans
5042	5476	candida albicans
5045	5476	candida albicans
5047	5476	candida albicans
5048	5476	candida albicans
505	5476	candida albicans
5050	5476	candida albicans
5051	5476	candida albicans
5056	5476	candida albicans
5059	5476	candida albicans
5062	5476	candida albicans
5064	5476	candida albicans
5066	5476	candida albicans
5067	5476	candida albicans
5072	5476	candida albicans
5073	5476	candida albicans
5077	5476	candida albicans
5078	5476	candida albicans
508	5476	candida albicans
5081	5476	candida albicans
5085	5476	candida albicans
5086	5476	candida albicans
5087	5476	candida albicans
5088	5476	candida albicans
5089	5476	candida albicans
5091	5476	candida albicans
5092	5476	candida albicans
510	5476	candida albicans
5102	5476	candida albicans
5103	5476	candida albicans
5104	5476	candida albicans
5106	5476	candida albicans
5108	5476	candida albicans
5109	5476	candida albicans
5112	5476	candida albicans
5114	5476	candida albicans
5116	5476	candida albicans
512	5476	candida albicans
5125	5476	candida albicans
5126	5476	candida albicans
5127	5476	candida albicans
5129	5476	candida albicans
513	5476	candida albicans
5130	5476	candida albicans
5133	5476	candida albicans
5134	5476	candida albicans
5139	5476	candida albicans
514	5476	candida albicans
5140	5476	candida albicans
5142	5476	candida albicans
5146	5476	candida albicans
5148	5476	candida albicans
515	5476	candida albicans
5154	5476	candida albicans
5156	5476	candida albicans
5157	5476	candida albicans
5159	5476	candida albicans
516	5476	candida albicans
5164	5476	candida albicans
5165	5476	candida albicans
517	5476	candida albicans
5176	5476	candida albicans
5179	5476	candida albicans
5180	5476	candida albicans
5187	5476	candida albicans
5190	5476	candida albicans
5192	5476	candida albicans
5198	5476	candida albicans
5199	5476	candida albicans
520	5476	candida albicans
5200	5476	candida albicans
5205	5476	candida albicans
5210	5476	candida albicans
5212	5476	candida albicans
5215	5476	candida albicans
5219	5476	candida albicans
5220	5476	candida albicans
5221	5476	candida albicans
5223	5476	candida albicans
5224	5476	candida albicans
5226	5476	candida albicans
5227	5476	candida albicans
5228	5476	candida albicans
5230	5476	candida albicans
5233	5476	candida albicans
5234	5476	candida albicans
5238	5476	candida albicans
5242	5476	candida albicans
5244	5476	candida albicans
5245	5476	candida albicans
5252	5476	candida albicans
5255	5476	candida albicans
5261	5476	candida albicans
5265	5476	candida albicans
5266	5476	candida albicans
527	5476	candida albicans
5277	5476	candida albicans
5279	5476	candida albicans
528	5476	candida albicans
5281	5476	candida albicans
5282	5476	candida albicans
5283	5476	candida albicans
5284	5476	candida albicans
529	5476	candida albicans
5291	5476	candida albicans
5293	5476	candida albicans
5295	5476	candida albicans
5296	5476	candida albicans
53	5476	candida albicans
5300	5476	candida albicans
5301	5476	candida albicans
5303	5476	candida albicans
5304	5476	candida albicans
5305	5476	candida albicans
5306	5476	candida albicans
5312	5476	candida albicans
5313	5476	candida albicans
5314	5476	candida albicans
5315	5476	candida albicans
5318	5476	candida albicans
532	5476	candida albicans
5321	5476	candida albicans
5322	5476	candida albicans
5324	5476	candida albicans
5328	5476	candida albicans
5329	5476	candida albicans
5336	5476	candida albicans
5337	5476	candida albicans
5341	5476	candida albicans
5342	5476	candida albicans
5344	5476	candida albicans
535	5476	candida albicans
5359	5476	candida albicans
536	5476	candida albicans
5362	5476	candida albicans
5365	5476	candida albicans
537	5476	candida albicans
5372	5476	candida albicans
5377	5476	candida albicans
5378	5476	candida albicans
5380	5476	candida albicans
5384	5476	candida albicans
539	5476	candida albicans
5390	5476	candida albicans
5394	5476	candida albicans
5398	5476	candida albicans
5402	5476	candida albicans
5403	5476	candida albicans
5406	5476	candida albicans
5407	5476	candida albicans
5418	5476	candida albicans
5422	5476	candida albicans
5429	5476	candida albicans
543	5476	candida albicans
5431	5476	candida albicans
5434	5476	candida albicans
544	5476	candida albicans
5441	5476	candida albicans
5442	5476	candida albicans
5445	5476	candida albicans
5446	5476	candida albicans
5447	5476	candida albicans
5450	5476	candida albicans
5451	5476	candida albicans
5458	5476	candida albicans
5462	5476	candida albicans
5463	5476	candida albicans
5465	5476	candida albicans
5473	5476	candida albicans
5474	5476	candida albicans
5477	5476	candida albicans
5478	5476	candida albicans
5479	5476	candida albicans
5482	5476	candida albicans
5484	5476	candida albicans
5487	5476	candida albicans
549	5476	candida albicans
5492	5476	candida albicans
5493	5476	candida albicans
5496	5476	candida albicans
5498	5476	candida albicans
5499	5476	candida albicans
55	5476	candida albicans
5501	5476	candida albicans
5503	5476	candida albicans
5506	5476	candida albicans
5509	5476	candida albicans
551	5476	candida albicans
5514	5476	candida albicans
5517	5476	candida albicans
5519	5476	candida albicans
552	5476	candida albicans
5520	5476	candida albicans
5521	5476	candida albicans
5523	5476	candida albicans
5525	5476	candida albicans
5529	5476	candida albicans
5530	5476	candida albicans
5532	5476	candida albicans
5533	5476	candida albicans
5534	5476	candida albicans
5537	5476	candida albicans
5538	5476	candida albicans
5540	5476	candida albicans
5542	5476	candida albicans
5543	5476	candida albicans
5544	5476	candida albicans
5548	5476	candida albicans
5549	5476	candida albicans
555	5476	candida albicans
5550	5476	candida albicans
5554	5476	candida albicans
5555	5476	candida albicans
5559	5476	candida albicans
5560	5476	candida albicans
5562	5476	candida albicans
5564	5476	candida albicans
5566	5476	candida albicans
5569	5476	candida albicans
557	5476	candida albicans
5570	5476	candida albicans
5572	5476	candida albicans
5575	5476	candida albicans
5578	5476	candida albicans
5579	5476	candida albicans
5582	5476	candida albicans
5583	5476	candida albicans
5586	5476	candida albicans
5587	5476	candida albicans
5590	5476	candida albicans
5591	5476	candida albicans
5595	5476	candida albicans
5596	5476	candida albicans
5597	5476	candida albicans
5599	5476	candida albicans
560	5476	candida albicans
5602	5476	candida albicans
5603	5476	candida albicans
5605	5476	candida albicans
5607	5476	candida albicans
5608	5476	candida albicans
5609	5476	candida albicans
5610	5476	candida albicans
5613	5476	candida albicans
5616	5476	candida albicans
5617	5476	candida albicans
5619	5476	candida albicans
562	5476	candida albicans
5622	5476	candida albicans
5624	5476	candida albicans
5625	5476	candida albicans
5630	5476	candida albicans
5635	5476	candida albicans
5636	5476	candida albicans
5637	5476	candida albicans
5638	5476	candida albicans
5639	5476	candida albicans
564	5476	candida albicans
5640	5476	candida albicans
5642	5476	candida albicans
5644	5476	candida albicans
5646	5476	candida albicans
5653	5476	candida albicans
5657	5476	candida albicans
5658	5476	candida albicans
5659	5476	candida albicans
5661	5476	candida albicans
5663	5476	candida albicans
5665	5476	candida albicans
5667	5476	candida albicans
5671	5476	candida albicans
5672	5476	candida albicans
5673	5476	candida albicans
5674	5476	candida albicans
5676	5476	candida albicans
5677	5476	candida albicans
5679	5476	candida albicans
5681	5476	candida albicans
5682	5476	candida albicans
5683	5476	candida albicans
5685	5476	candida albicans
5689	5476	candida albicans
5691	5476	candida albicans
5693	5476	candida albicans
5694	5476	candida albicans
5698	5476	candida albicans
5700	5476	candida albicans
5705	5476	candida albicans
5707	5476	candida albicans
5708	5476	candida albicans
571	5476	candida albicans
5710	5476	candida albicans
5715	5476	candida albicans
572	5476	candida albicans
5723	5476	candida albicans
5724	5476	candida albicans
5725	5476	candida albicans
5726	5476	candida albicans
5729	5476	candida albicans
573	5476	candida albicans
5733	5476	candida albicans
5734	5476	candida albicans
5735	5476	candida albicans
5736	5476	candida albicans
5743	5476	candida albicans
5745	5476	candida albicans
5747	5476	candida albicans
575	5476	candida albicans
5751	5476	candida albicans
5752	5476	candida albicans
5755	5476	candida albicans
5758	5476	candida albicans
5760	5476	candida albicans
5762	5476	candida albicans
5764	5476	candida albicans
5765	5476	candida albicans
5777	5476	candida albicans
5780	5476	candida albicans
5782	5476	candida albicans
5784	5476	candida albicans
5785	5476	candida albicans
5786	5476	candida albicans
5787	5476	candida albicans
5788	5476	candida albicans
5793	5476	candida albicans
5798	5476	candida albicans
5799	5476	candida albicans
58	5476	candida albicans
5801	5476	candida albicans
5802	5476	candida albicans
5803	5476	candida albicans
5808	5476	candida albicans
581	5476	candida albicans
5814	5476	candida albicans
5815	5476	candida albicans
5819	5476	candida albicans
5822	5476	candida albicans
